VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
v7NpKUVqjpI,23,40,998645,unverified,121,English,An Elephant is playing a football.
v7NpKUVqjpI,23,40,122214,unverified,166,English,An elephant is playing with the ball.
v7NpKUVqjpI,23,40,467982,unverified,151,English,Two persons trying to train an elephant in soccer.
v7NpKUVqjpI,23,40,853388,unverified,48,English,An elephan is kicking a ball
v7NpKUVqjpI,23,40,682611,unverified,101,English,"A man is playing soccer with an elephant, while another man watches."
v7NpKUVqjpI,23,40,760882,unverified,75,English,A man is playing soccer with an elephant.
v7NpKUVqjpI,23,40,707318,unverified,16,English,A man is playing soccer with an elephant.
v7NpKUVqjpI,23,40,214410,unverified,39,English,An elephant is kicking a ball.
v7NpKUVqjpI,23,40,927299,unverified,37,English,An elephant is kicking a soccer ball.
v7NpKUVqjpI,23,40,502429,unverified,84,English,An elephant is playing with a ball.
v7NpKUVqjpI,23,40,651813,unverified,29,English,An elephant is playing with a ball.
v7NpKUVqjpI,23,40,845886,unverified,119,English,An elephant playing football.
v7NpKUVqjpI,23,40,963466,unverified,49,English,An elephat is playing football.
v7NpKUVqjpI,23,40,169072,unverified,58,English,Elephant is playing football.
v7NpKUVqjpI,23,40,259344,unverified,53,English,The elephant is learning to play football.
v7NpKUVqjpI,23,40,762891,unverified,22,English,The elephant is playing ball with the men.
v7NpKUVqjpI,23,40,411294,unverified,16,English,The elephant is playing with a ball.
v7NpKUVqjpI,23,40,309959,unverified,24,English,The elephant kicked a ball.
v7NpKUVqjpI,23,40,553931,unverified,25,English,The elephant kicked the ball to the men.
v7NpKUVqjpI,23,40,169605,unverified,74,English,Two men are playing with an elephant and letting him kick a soccar ball
v7NpKUVqjpI,23,40,748930,unverified,49,English,Two men are training an elephant to play with a ball.
v7NpKUVqjpI,23,40,132126,unverified,81,English,Two men cajoling an elephant.
v7NpKUVqjpI,23,40,617730,unverified,38,English,Two men play kickball with an elephant.
v7NpKUVqjpI,23,40,873993,unverified,86,English,Two men teaching football to an elephant.
v7NpKUVqjpI,23,40,236993,unverified,29,English,AN ELEPHANT KICKING SOCCER BALL
UbmZAe5u5FI,16,23,682611,clean,43,English,A woman is thinly slicing a cucumber with a knife.
UbmZAe5u5FI,16,23,760882,clean,25,English,A woman is slicing cucumbers.
UbmZAe5u5FI,16,23,707318,clean,12,English,A woman is slicing cucumbers.
UbmZAe5u5FI,16,23,135621,clean,45,English,A woman is slicing thin pieces off of a cucumber.
UbmZAe5u5FI,16,23,280252,clean,34,English,A woman is slicing a cucumber into pieces.
UbmZAe5u5FI,16,23,257511,clean,22,English,A woman is slicing a cucumber with a knife.
UbmZAe5u5FI,16,23,275759,clean,23,English,A woman is slicing cucumber.
UbmZAe5u5FI,16,23,157374,clean,42,English,A woman is slicing a cucumber into thin slices.
UbmZAe5u5FI,16,23,374994,clean,15,English,A woman with a knife is slicing a cucumber.
UbmZAe5u5FI,16,23,373663,clean,35,English,A woman is slicing a cucumber.
UbmZAe5u5FI,16,23,155632,clean,15,English,A woman is slicing a cucumber.
UbmZAe5u5FI,16,23,617730,clean,58,English,A dog sits on the counter while a woman slices a cucumber.
UbmZAe5u5FI,16,23,896610,clean,26,English,A woman slices a cucumber.
UbmZAe5u5FI,16,23,762891,clean,27,English,The woman is thinly slicing a cucumber.
UbmZAe5u5FI,16,23,675312,clean,80,English,A woman is slicing a cucumber into very thin slices.
UbmZAe5u5FI,16,23,807872,clean,16,English,A woman cuts vegetables.
UbmZAe5u5FI,16,23,585381,clean,148,English,Someone is slicing a cucumber.
UbmZAe5u5FI,16,23,553931,clean,15,English,The lady sliced the cucumber.
s1ZABV7AQdA,38,48,550906,clean,34,English,A man gets chased by a stampede of people.
s1ZABV7AQdA,38,48,275759,clean,33,English,A crowd is chasing a man.
s1ZABV7AQdA,38,48,155632,clean,22,English,A crowd of people are chasing a man.
s1ZABV7AQdA,38,48,651813,clean,11,English,A group of men attacks another man.
s1ZABV7AQdA,38,48,825347,clean,16,English,A group of men chases another man down the street.
s1ZABV7AQdA,38,48,435773,clean,17,English,A group of people are chasing a man in the street.
s1ZABV7AQdA,38,48,922727,clean,24,English,A group of people are running down the street.
s1ZABV7AQdA,38,48,159786,clean,3426,English,A group of people chase a man.
s1ZABV7AQdA,38,48,807872,clean,27,English,A huge group of people chase down a salaryman.
s1ZABV7AQdA,38,48,772960,clean,124,English,A large group of people are chasing a man with a briefcase down a road.
s1ZABV7AQdA,38,48,374994,clean,31,English,A man is running from a crowd.
s1ZABV7AQdA,38,48,252681,clean,143,English,A man is surprised by a crowd of people who chase him down an alley.
s1ZABV7AQdA,38,48,135621,clean,193,English,A man is walking toward a crowd of people and for some reason he turns around and begins to run with the crowd giving chase.
s1ZABV7AQdA,38,48,760882,clean,38,English,A man runs away from a large crowd chasing him.
s1ZABV7AQdA,38,48,297776,clean,31,English,A mob chases a man down an alley.
s1ZABV7AQdA,38,48,762891,clean,32,English,The men are running down the street.
s1ZABV7AQdA,38,48,553931,clean,21,English,The mob chased a man with a briefcase.
s1ZABV7AQdA,38,48,309959,clean,16,English,The mob chased the man.
s1ZABV7AQdA,38,48,108687,unverified,39,English,A group of people are chasing a business man.
s1ZABV7AQdA,38,48,611139,unverified,133,English,People are running
s1ZABV7AQdA,38,48,807741,unverified,318,English,ASIANS are funny people chasing a man.
s1ZABV7AQdA,38,48,707318,unverified,15,English,A man runs away from a crow of people.
s1ZABV7AQdA,38,48,318570,unverified,324,English,lot of people chasing a man who is running with a suitcase.
s1ZABV7AQdA,38,48,829808,unverified,300,English,number of people are running behind one person.
s1ZABV7AQdA,38,48,371782,unverified,169,English,A man is walking in the middle of the road.
s1ZABV7AQdA,38,48,418656,unverified,55,English,A crowd  is following a man.
s1ZABV7AQdA,38,48,257511,unverified,34,English,A group of people are chasing a man in a trenchcoat.
s1ZABV7AQdA,38,48,497691,unverified,110,English,PEOPLE ARE RUNNING TOWARDS A MAN.
s1ZABV7AQdA,38,48,741585,unverified,41,English,A huge crowd of people are running down the street.
s1ZABV7AQdA,38,48,553878,unverified,426,English,A Man is running away on seeing the asian people following him in a crowd
s1ZABV7AQdA,38,48,599728,unverified,140,English,some people runing a man
s1ZABV7AQdA,38,48,373663,unverified,36,English,Men are chasing a man with a briefcase.
s1ZABV7AQdA,38,48,467982,unverified,81,English,A group of person chasing a man.
s1ZABV7AQdA,38,48,394339,unverified,301,English,a man going towards to some students
s1ZABV7AQdA,38,48,408179,unverified,60,English,A group of people are running down a street.
s1ZABV7AQdA,38,48,334439,unverified,60,English,Peoples are running very fast
s1ZABV7AQdA,38,48,130040,unverified,22,English,a very funny people
s1ZABV7AQdA,38,48,977945,unverified,572,English,ASIANS ARE VERY FUNNY PEOPLE
s1ZABV7AQdA,38,48,279187,unverified,24,English,A man runs away on seeing an oncoming mob.
s1ZABV7AQdA,38,48,346578,unverified,20,English,A man is running from a horde of people.
s1ZABV7AQdA,38,48,662670,unverified,62,English,A large group of men chase a man with a briefcase down a street.
s1ZABV7AQdA,38,48,161407,unverified,143,English,A man is walking and all others running towards the man funnily
s1ZABV7AQdA,38,48,963466,unverified,48,English,People are running behind a man.
s1ZABV7AQdA,38,48,531524,unverified,396,English,Its a video about funny Asian people.
s1ZABV7AQdA,38,48,554590,unverified,45,English,A crowd of people chase a man down an alley.
_7nP9z6T9m8,11,17,617730,clean,52,English,A bicyclist hits his face on a road sign.
_7nP9z6T9m8,11,17,374994,clean,22,English,A bicyclist is crashing into a road sign.
_7nP9z6T9m8,11,17,309959,clean,21,English,A byclist fell off his bike when he hit a sign.
_7nP9z6T9m8,11,17,155632,clean,23,English,A guy wrecks on his bike.
_7nP9z6T9m8,11,17,435773,clean,21,English,A kid wrecks into a sign while riding his bicycle.
_7nP9z6T9m8,11,17,807872,clean,19,English,A man crashes his bike into a sign.
_7nP9z6T9m8,11,17,651813,clean,13,English,A man crashes into a sign.
_7nP9z6T9m8,11,17,280252,clean,64,English,A man is falling down when he is riding a bicycle.
_7nP9z6T9m8,11,17,297776,clean,41,English,A man on a bicycle runs into a road sign.
_7nP9z6T9m8,11,17,760882,clean,42,English,A man on a bike crashes into a road sign.
_7nP9z6T9m8,11,17,825347,clean,15,English,A man riding a bicycle runs into a street sign.
_7nP9z6T9m8,11,17,772960,clean,278,English,"A man riding a bicycle speedily on the grass lining a road, bangs against a signboard and falls down."
_7nP9z6T9m8,11,17,275759,clean,62,English,A man riding on bike is hitting a traffic sign.
_7nP9z6T9m8,11,17,922727,clean,44,English,A man road his bike into a sign.
_7nP9z6T9m8,11,17,215924,clean,35,English,A man runs into a sign.
_7nP9z6T9m8,11,17,682611,clean,304,English,A motorcyclist on the street is riding parallel to a bicyclist on the grass when the bicyclist runs into a sign and falls down.
_7nP9z6T9m8,11,17,625932,clean,65,English,A person on a bike crashes into a road sign.
_7nP9z6T9m8,11,17,257003,clean,342,English,One cyclist hits a signboard and falls down.
_7nP9z6T9m8,11,17,553931,clean,19,English,The boy hit a sign on his bike and fell off.
_7nP9z6T9m8,11,17,762891,clean,28,English,The man on the bicyle hit the sign and fell.
3ytUOoa1SBE,12,23,682611,clean,56,English,Many performers in costumes on stage are dancing.
3ytUOoa1SBE,12,23,760882,clean,18,English,People are dancing on stage.
3ytUOoa1SBE,12,23,707318,clean,12,English,People are dancing on stage.
3ytUOoa1SBE,12,23,280252,clean,38,English,Persons are performing on a stage.
3ytUOoa1SBE,12,23,159786,clean,329,English,A group of people are dancing in concert.
3ytUOoa1SBE,12,23,257511,clean,30,English,A group of people in colorful clothing are dancing on a stage.
3ytUOoa1SBE,12,23,275759,clean,43,English,People are dancing.
3ytUOoa1SBE,12,23,373663,clean,32,English,Some people are dancing on stage.
3ytUOoa1SBE,12,23,155632,clean,26,English,Men and women are dancing on a stage.
3ytUOoa1SBE,12,23,169605,clean,17,English,People are dancing.
3ytUOoa1SBE,12,23,617730,clean,30,English,Several people are dancing on stage.
3ytUOoa1SBE,12,23,772960,clean,97,English,A group of male and female dancers are performing on stage.
3ytUOoa1SBE,12,23,309959,clean,19,English,The cast did a musical number together on stage.
3ytUOoa1SBE,12,23,762891,clean,22,English,The people are dancing on the stage.
3ytUOoa1SBE,12,23,807872,clean,20,English,Many people perform a dance routine.
3ytUOoa1SBE,12,23,553931,clean,24,English,The cast did a synchronized dance on stage.
_o1UXSxTjfo,68,80,159786,clean,265,English,A man bags produce and talks to a group.
_o1UXSxTjfo,68,80,135621,clean,132,English,A man behind a makeshift counter is handing out packages to people.
_o1UXSxTjfo,68,80,297776,clean,49,English,A man collects money from a group of people.
_o1UXSxTjfo,68,80,214410,clean,43,English,A man is bagging money and passing it out to a crowd of people.
_o1UXSxTjfo,68,80,825347,clean,11,English,A man is selling goods on the street.
_o1UXSxTjfo,68,80,374994,clean,43,English,A man is selling items to a crowd.
_o1UXSxTjfo,68,80,651813,clean,15,English,A man is selling items.
_o1UXSxTjfo,68,80,760882,clean,84,English,A man is selling on a street.
_o1UXSxTjfo,68,80,155632,clean,52,English,A man is selling things on the street.
_o1UXSxTjfo,68,80,275759,clean,921,English,A man is speaking.
_o1UXSxTjfo,68,80,772960,clean,415,English,"A man surrounded by people, hands over a bag to a lady and flips another bag as he is talking."
_o1UXSxTjfo,68,80,675312,clean,95,English,A street hawker is selling his goods.
_o1UXSxTjfo,68,80,169605,clean,18,English,People are talking.
_o1UXSxTjfo,68,80,617730,clean,143,English,Several people are purchasing items from a man.
_o1UXSxTjfo,68,80,682611,clean,84,English,Several people are purchasing something from a talking man.
_o1UXSxTjfo,68,80,807872,clean,42,English,Some people conduct a drug deal.
_o1UXSxTjfo,68,80,553931,clean,29,English,The man bagged the people's things.
_o1UXSxTjfo,68,80,309959,clean,19,English,The man bagged things for the people.
_o1UXSxTjfo,68,80,762891,clean,22,English,The man is selling his product.
hW8TKz2Aea4,5,12,682611,clean,63,English,Someone is holding a hedgehog in their hand.
hW8TKz2Aea4,5,12,760882,clean,40,English,A person holds a hedgehog.
hW8TKz2Aea4,5,12,135621,clean,57,English,Someone is holding a small prickly looking animal in their hand.
hW8TKz2Aea4,5,12,159786,clean,203,English,A person holds a hedgehog in their hand.
hW8TKz2Aea4,5,12,275759,clean,42,English,A person is carrying a rat in his hands.
hW8TKz2Aea4,5,12,374994,clean,17,English,A person is holding a hedgehog.
hW8TKz2Aea4,5,12,297776,clean,31,English,A person holds a small porcupine in one hand.
hW8TKz2Aea4,5,12,373663,clean,43,English,Someone is holding a hedgehog.
hW8TKz2Aea4,5,12,155632,clean,24,English,Someone is holding a hedgehog.
hW8TKz2Aea4,5,12,169605,clean,11,English,Someone is holding an animal.
hW8TKz2Aea4,5,12,617730,clean,23,English,A person holds a hedgehog in their hand.
hW8TKz2Aea4,5,12,309959,clean,19,English,Someone held a hedgehog in his hand.
hW8TKz2Aea4,5,12,762891,clean,18,English,The person is holding hedgehog.
hW8TKz2Aea4,5,12,807872,clean,22,English,A person holds a porcupine.
hW8TKz2Aea4,5,12,553931,clean,63,English,Someone tried to give the hedgehog a bath in the sink.
hW8TKz2Aea4,5,12,741264,unverified,21,English,A man is holding up a small hedgehog in one hand.
hW8TKz2Aea4,5,12,707318,unverified,18,English,A person is holding a hedgehog.
hW8TKz2Aea4,5,12,318570,unverified,1159,English,a man is holding the small animal in his hands.
hW8TKz2Aea4,5,12,829808,unverified,68,English,a bird is so small
hW8TKz2Aea4,5,12,497691,unverified,29,English,A MAN IS SHOWING SOME ANIMALS.
hW8TKz2Aea4,5,12,741585,unverified,15,English,Someone is holding a small animal.
hW8TKz2Aea4,5,12,599728,unverified,51,English,small rat playing
hW8TKz2Aea4,5,12,908745,unverified,34,English,A hedgehog being placed in water.
hW8TKz2Aea4,5,12,534192,unverified,44,English,A boy is holding a hedgehog and puts it in water.
hW8TKz2Aea4,5,12,394339,unverified,63,English,somone is taking a animal in his hand
hW8TKz2Aea4,5,12,357342,unverified,37,English,A hedgehog is sitting in a persons hand.
hW8TKz2Aea4,5,12,762891,unverified,14,English,The person is holding a hedgehog.
hW8TKz2Aea4,5,12,984269,unverified,70,English,A Rat is a person's hand.
hW8TKz2Aea4,5,12,750723,unverified,85,English,a animal is playing
hW8TKz2Aea4,5,12,909965,unverified,549,English,Mouse  is the queet.
hW8TKz2Aea4,5,12,173450,unverified,62,English,A person holding a mice.
hW8TKz2Aea4,5,12,525230,unverified,238,English,max cleanliness video
hW8TKz2Aea4,5,12,554590,unverified,43,English,A baby hedgehog rides in someone's hand.
jlahRlo4jlU,30,36,252681,clean,16,English,A man is walking down a road.
jlahRlo4jlU,30,36,135621,clean,62,English,A man is walking down a dirt road.
jlahRlo4jlU,30,36,280252,clean,42,English,A man is walking  with style.
jlahRlo4jlU,30,36,435773,clean,18,English,A man is walking down the road.
jlahRlo4jlU,30,36,922727,clean,47,English,A man is walking down a road.
jlahRlo4jlU,30,36,275759,clean,64,English,Actor Surya is walking.
jlahRlo4jlU,30,36,825347,clean,12,English,A man is walking down a path.
jlahRlo4jlU,30,36,374994,clean,32,English,A man is walking along a path through wilderness.
jlahRlo4jlU,30,36,297776,clean,24,English,A man walks along a trail.
jlahRlo4jlU,30,36,155632,clean,21,English,A man is walking through the woods.
jlahRlo4jlU,30,36,772960,clean,110,English,A man is walking down a pathway lined with greenery.
jlahRlo4jlU,30,36,550906,clean,42,English,A man walking down a trail.
